day,temperature,pressure
117,22.47272613651647,872.7650069955447
118,24.779975926440294,718.1130007874342
119,22.878435322004357,723.4501522499091
120,25.071796168613634,718.8429736787618
121,22.065358844274023,722.2261440419873
122,23.365623164084372,718.1306436346741
123,21.56181196635777,809.4508265553776
124,25.896459551956035,821.0252123994927
125,20.757484562735286,721.4626853125262
126,22.860044046199185,708.3822213447886
127,23.19873609308689,773.5707778193203
128,22.71789784099142,722.3888477859514
129,21.664811468422677,781.6465908877756
130,21.59001677658058,760.146151042565
131,21.688977828474275,674.2127942501384
132,21.237826189415408,827.3752600665031
133,22.735821088172493,839.7938836547761
134,24.434114665115963,719.3605654757807
135,40.10712563378556,730.6149220032008
136,18.710449235770813,764.2932695362452
137,20.451331079080788,766.7228394993513
138,24.268782409786144,782.9272136336415
139,19.006089290200645,850.5102269383175
140,22.479633171369105,741.1526386252975
141,22.343896579250938,710.0851377730773
142,18.800438335986463,681.0340385992737
143,40.284916837715436,713.4534980029041
144,21.67186393414272,748.3436513563101
145,18.45566933689261,839.7278931758893
146,18.511408244233554,724.1194350481915
147,17.734062647641903,761.189397581945
148,16.871703840113348,749.1788551963624
149,17.204690260510755,809.4196636724042
150,16.125040322285617,876.3466212936811
151,17.792061067626634,723.456561353984
152,16.363667355098674,725.5280278740889
153,17.64476947431647,802.2080438534535
154,14.733549145802515,784.0945744813156
155,17.334920750948566,842.3353662868017
156,17.85807520767081,779.1964092662982
157,13.384401635686128,732.035395460647
158,16.70142423700568,779.5327415346154
159,17.74535763855694,805.4351790291454
160,13.851157950022664,791.0241090598682
161,17.93456454120307,775.3637015553649
162,15.81271320411007,803.3337344794577
163,13.883609449730343,808.4647795222836
164,14.612951997550844,819.1079495518763
165,15.288182657884944,782.4354943794822
166,14.317468215106853,741.6440959841573
167,14.76311637958966,757.3356843216661
168,12.324322317594984,810.3254483254178
169,13.708626289513301,709.1532164506382
170,11.082241986239472,768.433665443645
171,12.783254254880596,730.333059383632
172,11.34063732368625,751.4372411467409
173,11.338810280193108,813.9225931303649
174,14.041127716613783,759.5549534009951
175,13.568187842680123,752.3218274078074
176,12.588592288186192,682.0071929510041
177,9.779582100249119,787.3126783013611
178,10.686184513959743,782.2742090570538
179,12.72284571045567,858.162736165273
180,10.857908865527817,734.61108825235
181,13.866270913379537,760.957516383197
182,10.719081712421888,762.4691841855378
183,10.158968721404728,828.8726639881737
184,9.149048700289262,745.2352233806524
185,29.554977862105467,763.951076288517
186,8.868096084942293,780.3948254858269
187,9.901365826530936,759.3304561578179
188,10.017002227933887,727.6783192724736
189,7.14613070241266,759.7044996449154
190,6.071927907874624,803.6815874929886
191,5.058703986546939,698.674235029447
192,8.319881796291067,756.6484837073438
193,5.648451304855757,714.9939592530413
194,3.8205707636676323,809.7523314462421
195,7.380054175199508,673.8406547608113
196,10.284914222690006,722.0539076364206
197,6.285560925476131,768.860593753226
198,7.302753770757355,828.276201461717
199,5.919283909833107,746.7124869463506
200,5.400973231110935,722.2400236653401
201,6.682009110444253,844.0578534720295
202,4.62346095034907,677.5993049791878
203,5.216903781046855,640.059702168996
204,5.056840748347509,772.0007225026666
205,3.332244841475957,724.8972887823694
206,5.584209374457787,698.9383591434644
207,3.597220982722571,785.4178223649676
208,2.4913771612174234,762.19003568856
209,4.196983000098177,721.7960684631636
210,1.8136976246865588,685.9847800664553
211,2.974879120945733,793.6228664140073
212,2.692230898403342,782.510058897933
213,4.110216147060735,745.0412068110309
214,2.9711114840821398,842.3318498023833
215,2.001508839453287,696.4957616836924
216,3.0480428706906695,673.7237414537631
217,3.691472387373326,715.4045965059378
218,2.2301314409629285,747.7206991822251
219,1.1987501453779705,762.1669724661346
220,-0.992115296899079,737.9381971071836
221,-0.8269394940629748,767.6027698257149
222,0.11072072453048099,687.4230287904778
223,-0.5450890017873793,822.188230203663
224,-0.1078023126144445,745.8924410803716
225,0.0640169241426615,805.8647915794064
226,0.5829379893798576,767.1362673188852
227,-0.5049665703932935,772.8376609576892
228,0.14599831413164233,778.4883640116102
229,-0.6684420829242418,772.3854280008658
230,-3.9065631608281217,782.1361379933772
231,-2.527333253457068,816.4576265066215
232,-1.5061337465625475,759.8260584850735
233,-3.272871306119804,785.4501878794256
234,-0.7233675255113012,745.5132152856387
235,0.5113784223348299,822.0058607724736
236,-0.11460017919325605,716.1803848970366
237,-2.417363501209482,840.0470216455408
238,-0.01198156641380832,747.9921024677828
239,-2.1723117950554736,678.4612448940976
240,-3.044511147956607,756.4052207455395
241,-3.598839855607361,715.9474171262559
242,-3.268537075979596,792.0321774494362
243,-3.529397148560516,717.3688010348804
244,-2.819970447076594,727.690828339261
245,-2.959322088028238,655.5229634527234
246,-3.3162908092122736,727.3846840375462
247,-2.7821821064041083,628.8060336685521
248,-1.76436762269075,670.8048588257138
249,-2.234738248251258,788.0207328072149
250,-5.991101343565756,789.2900079325416
251,-7.695242535249332,771.2728780892483
252,-2.5593790987107794,701.6511928435393
253,-6.103538242054604,747.6144321929011
254,-4.478565253695335,749.8198730454716
255,-5.980593239271613,692.0817655403729
256,-7.008185605826711,825.1699150883576
257,-3.5685731625022648,793.8681145287836
258,-3.3133254880082594,738.9517913085168
259,-5.383832346451042,751.3442919497265
260,-8.468336387653283,760.4191403973776
261,-5.459524931864246,647.9132565787854
262,-4.106499366578531,737.6411308739702
263,-6.962265632860927,715.9007876001101
264,-4.5141823697887205,699.9189995052542
265,-4.853128627244598,735.9449853557022
266,-3.997773710500187,839.8843263424761
267,-4.7194821863899845,782.0421430633505
268,-6.386183077832794,721.4410505108601
269,-3.155026273815814,778.629139067808
270,-5.206551772521339,819.9677718293001
271,-5.024152543040401,796.2316841456384
272,-6.393096148920154,752.9815184960087
273,-5.663673256608333,717.6531611147213
274,-6.3270651670832025,784.9111656806795
275,-5.255946619583498,769.6742692710875
276,-2.4211874483817377,794.7596610013866
277,-7.034383031730498,781.7585900840985
278,-7.380216693437445,802.4776357659667
279,-2.732029450967275,723.2382394219716
280,-5.227254119137077,815.8697032817163
281,-5.886942249258861,759.87998023462
282,-3.28913039521618,853.7630436312633
283,-5.7186649455150915,715.5406090955216
284,-2.02809268096098,836.7981901582625
285,-3.7027082470652357,759.8955391731324
286,-5.399592234803404,717.4290998192776
287,-1.375544507688054,725.8057082972839
288,-5.459531212277613,733.982634590284
289,-3.372956006808865,771.2082973200958
290,-3.9680078874747737,776.141774401775
291,-2.39091046478039,721.314999803071
292,-1.9235809493370257,748.7822703869508
293,-4.135939587808492,857.1135179305932
294,-5.227967674647704,836.3771585050356
295,-3.317600217935203,771.8161834837016
296,-4.929698308316107,751.90017390841
297,-0.7944884444595868,756.001566335913
298,-3.5071168261558996,780.6758986365209
299,-4.153189519007705,698.8603717400797
300,-3.2174425859862876,737.1311731288328
301,-5.400409631187776,666.5707963061205
302,-4.718433706916432,769.9611561302639
303,-1.3377547152470122,782.3597969851371
304,-3.9971867394010507,725.8406768850313
305,-4.451825848159954,828.6993381645017
306,-1.9422772441219855,688.7117168498829
307,-0.8307198525226795,676.781255989509
308,-1.3891294294895182,761.2225909279986
309,-0.8280767708274939,802.3549151306078
310,-3.3082785179646086,834.1963845728934
311,-4.153132322732921,727.055786856553
312,0.3878156265815691,803.9340416715647
313,-2.188457524324845,748.0745765249646
314,-1.9174719279416428,741.368635002959
315,0.6177040855951486,794.1829968743336
316,-0.3702363013473364,782.616143920671
317,-0.3474236863373753,671.1803921507875
318,2.39284294291294,823.8270174862948
319,-1.6401266797968397,819.0045677073725
320,0.8998852863471498,718.7218649245235
321,-0.2202718210093857,769.7901766718704
322,0.28623413580070045,774.701509314137
323,2.3681833659846117,763.0336882911954
324,1.0323102189097082,722.484742307729
325,1.275959605221787,716.4188316030974
326,2.278059779351682,748.7222964504277
327,0.32541785395877565,808.6364509629682
328,-0.17971480541997042,777.1800077297216
329,-0.27921789283856846,731.4692833956947
330,-1.4500612284307786,788.5849355324173
331,4.797780997396179,607.5728689684962
332,0.2751098783429866,807.4382850186051
333,1.8168854541380877,663.014311061095
334,1.954715892385056,731.8779529298434
335,3.0544767943139908,694.0165052686928
336,4.042598217072121,685.2659262139547
337,4.33745616899685,808.041339368926
338,2.401943716040433,726.6149399344055
339,3.257683541063907,767.3251940865358
340,4.165965886547695,747.6539710560407
341,3.604643472635073,773.8520413611561
342,6.626067270375877,753.8410945530128
343,5.19059428409728,685.8503887905715
344,5.797174846429145,799.813340972357
345,5.931478409089417,725.3121708419344
346,6.94116586084251,672.1709050670124
347,5.697713968211219,728.5942419517044
348,3.7275155848570827,825.0379895317155
349,6.5201595646173836,792.5110871056746
350,5.192665232569435,732.567393279607
351,5.6269834872861155,732.5371147840785
352,7.550723333070139,733.9182474391308
353,8.780857109121165,853.837399178042
354,7.208506717455434,769.0967726115776
355,7.893852356176279,771.5020823595535
356,10.238690106988642,801.5141727015921
357,8.301948187533874,761.9394579513257
358,12.099403997780302,737.0478927089648
359,9.301739006735785,740.182507545751
360,6.069383880204573,746.4199370292968
361,30.09797602962199,748.1388881745079
362,9.797442568975354,786.381477181849
363,11.418304956782931,752.597294290365
364,10.751571684567407,786.6320038607789
